committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00762591,SAVE AMERICA,2023,MY,202310199598633477,21B,SB21B.937889,1732717,ORG,ORGANIZATION,,,NEW AGE CONSULTING LLC,WY,,,,,LEGAL CONSULTING,,,2023-03-08 00:00:00,8353.32,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,CHEYENNE,82001,OTHER,,2024,SB,4110120231808932859,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633477,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633516,21B,SB21B.939867,1732717,ORG,ORGANIZATION,,,TRUSTPOINT.ONE,GA,,,,,LEGAL CONSULTING,,,2023-03-29 00:00:00,8759.73,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ATLANTA,30353,OTHER,,2024,SB,4110120231808932977,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633516,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633472,21B,SB21B.945590.1,1732717,ORG,ORGANIZATION,,,MCGLINCHEY STAFFORD,AL,,,,,LEGAL CONSULTING,,,2023-05-23 00:00:00,129065.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,BIRMINGHAM,35287,OTHER,,2024,SB,4110120231808932844,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633472,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633463,21B,SB21B.938544,1732717,ORG,ORGANIZATION,,,IFRAH LAW PLLC,DC,,,,,LEGAL CONSULTING,,,2023-03-10 00:00:00,149415.61,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,WASHINGTON,20006,OTHER,,2024,SB,4110120231808932817,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633463,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633471,21B,SB21B.948548,1732717,ORG,ORGANIZATION,,,MCGLINCHEY STAFFORD,AL,,,,,LEGAL CONSULTING,,,2023-06-14 00:00:00,27251.76,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,BIRMINGHAM,35287,OTHER,,2024,SB,4110120231808932841,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633471,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633445,21B,SB21B.939855,1732717,ORG,ORGANIZATION,,,"DUTKO & KROLL, P.A.",FL,,,,,LEGAL CONSULTING,,,2023-03-28 00:00:00,23592.29,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,FT. LAUDERDALE,33301,OTHER,,2024,SB,4110120231808932763,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633445,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633467,21B,SB21B.947905,1732717,ORG,ORGANIZATION,,,LEVEL LAW LTD,ZZ,,,,,LEGAL CONSULTING,,,2023-06-07 00:00:00,76182.84,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,COVENT GARDEN LONDON WC2R 0QS,99999,OTHER,,2024,SB,4110120231808932831,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633467,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633515,21B,SB21B.946817,1732717,ORG,ORGANIZATION,,,TRUSTPOINT.ONE,GA,,,,,LEGAL CONSULTING,,,2023-05-31 00:00:00,12000.38,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ATLANTA,30353,OTHER,,2024,SB,4110120231808932974,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633515,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633465,21B,SB21B.948951,1732717,ORG,ORGANIZATION,,,"JOHN F. LAURO, P.A.",FL,,,,,LEGAL CONSULTING,,,2023-06-22 00:00:00,100000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,TAMPA,33602,OTHER,,2024,SB,4110120231808932823,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633465,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633455,21B,SB21B.947844,1732717,ORG,ORGANIZATION,,,GREENBERGTRAURIG,FL,,,,,LEGAL CONSULTING,,,2023-06-07 00:00:00,49712.28,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,DORAL,33166,OTHER,,2024,SB,4110120231808932793,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633455,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633455,21B,SB21B.944530,1732717,ORG,ORGANIZATION,,,HABBA MADAIO & ASSOCIATES LLP,NJ,,,,,LEGAL CONSULTING,,,2023-06-20 00:00:00,300000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,BEDMINSTER,07921,OTHER,,2024,SB,4110120231808932795,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633455,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633417,21B,SB21B.934742,1732717,ORG,ORGANIZATION,,,ARENTFOX SCHIFF LLP,IL,,,,,LEGAL CONSULTING,,,2023-01-13 00:00:00,44513.55,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,CHICAGO,60606,OTHER,,2024,SB,4110120231808932680,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633417,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633433,21B,SB21B.944638,1732717,ORG,ORGANIZATION,,,"CHRIS KISE & ASSOCIATES, P.A.",FL,,,,,LEGAL CONSULTING,,,2023-05-10 00:00:00,294742.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,TALLAHASSEE,32312,OTHER,,2024,SB,4110120231808932727,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633433,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633516,21B,SB21B.936148,1732717,ORG,ORGANIZATION,,,TRUSTPOINT.ONE,GA,,,,,LEGAL CONSULTING,,,2023-02-03 00:00:00,399.67,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ATLANTA,30353,OTHER,,2024,SB,4110120231808932978,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633516,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633441,21B,SB21B.946456,1732717,ORG,ORGANIZATION,,,DHILLON LAW GROUP INC.,CA,,,,,LEGAL CONSULTING,,,2023-05-31 00:00:00,100000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,SAN FRANCISCO,94108,OTHER,,2024,SB,4110120231808932753,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633441,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633515,21B,SB21B.942864,1732717,ORG,ORGANIZATION,,,TRUSTPOINT.ONE,GA,,,,,LEGAL CONSULTING,,,2023-05-03 00:00:00,13097.69,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ATLANTA,30353,OTHER,,2024,SB,4110120231808932973,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633515,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633506,21B,SB21B.943649,1732717,ORG,ORGANIZATION,,,"TACOPINA, SEIGEL & DEOREO",NY,,,,,LEGAL CONSULTING,,,2023-05-05 00:00:00,777070.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,NEW YORK,10016,OTHER,,2024,SB,4110120231808932947,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633506,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633502,21B,SB21B.936150,1732717,ORG,ORGANIZATION,,,SECIL LAW PLLC,DC,,,,,LEGAL CONSULTING,,,2023-02-03 00:00:00,28821.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,WASHINGTON,20006,OTHER,,2024,SB,4110120231808932936,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633502,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633442,21B,SB21B.945254,1732717,ORG,ORGANIZATION,,,DHILLON LAW GROUP INC.,CA,,,,,LEGAL CONSULTING,,,2023-05-17 00:00:00,13780.90,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,SAN FRANCISCO,94108,OTHER,,2024,SB,4110120231808932754,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633442,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633500,21B,SB21B.940825,1732717,ORG,ORGANIZATION,,,"ROBERT & ROBERT, PLLC",NY,,,,,LEGAL CONSULTING,,,2023-04-11 00:00:00,326908.57,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,UNIONDALE,11556,OTHER,,2024,SB,4110120231808932930,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633500,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633462,21B,SB21B.940111,1732717,ORG,ORGANIZATION,,,IFRAH LAW PLLC,DC,,,,,LEGAL CONSULTING,,,2023-04-03 00:00:00,151371.76,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,WASHINGTON,20006,OTHER,,2024,SB,4110120231808932816,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633462,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633429,21B,SB21B.945273,1732717,ORG,ORGANIZATION,,,BROWN RUDNICK LLP,MA,,,,,LEGAL CONSULTING,,,2023-05-17 00:00:00,102920.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,BOSTON,02111,OTHER,,2024,SB,4110120231808932715,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633429,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633468,21B,SB21B.949268,1732717,ORG,ORGANIZATION,,,LEVEL LAW LTD,ZZ,,,,,LEGAL CONSULTING,,,2023-06-21 00:00:00,13538.61,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,COVENT GARDEN LONDON WC2R 0QS,99999,OTHER,,2024,SB,4110120231808932832,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633468,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633428,21B,SB21B.948281,1732717,ORG,ORGANIZATION,,,BROWN RUDNICK LLP,MA,,,,,LEGAL CONSULTING,,,2023-06-14 00:00:00,72382.14,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,BOSTON,02111,OTHER,,2024,SB,4110120231808932714,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633428,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633452,21B,SB21B.940794.1,1732717,ORG,ORGANIZATION,,,FROST ECHOLS LLC,SC,,,,,LEGAL CONSULTING,,,2023-04-11 00:00:00,172.50,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ROCK HILL,29731,OTHER,,2024,SB,4110120231808932784,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633452,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633448,21B,SB21B.938092,1732717,ORG,ORGANIZATION,,,"ELECTIONS, LLC",DC,,,,,LEGAL CONSULTING,,,2023-03-08 00:00:00,10000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,WASHINGTON,20036,OTHER,,2024,SB,4110120231808932773,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633448,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633519,21B,SB21B.948419,1732717,ORG,ORGANIZATION,,,"WEBER, CRABB & WEIN, P.A.",FL,,,,,LEGAL CONSULTING,,,2023-06-14 00:00:00,99308.46,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ST. PETERSBURG,33710,OTHER,,2024,SB,4110120231808932986,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633519,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633470,21B,SB21B.936940,1732717,ORG,ORGANIZATION,,,"MARINO, TORTORELLA & BOYLE, P.C.",NJ,,,,,LEGAL CONSULTING,,,2023-02-15 00:00:00,236027.87,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,CHATHAM,07928,OTHER,,2024,SB,4110120231808932839,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633470,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633427,21B,SB21B.938998,1732717,ORG,ORGANIZATION,,,BRAND WOODWARD LAW,DC,,,,,LEGAL CONSULTING,,,2023-03-22 00:00:00,201948.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,WASHINGTON,20006,OTHER,,2024,SB,4110120231808932710,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633427,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633506,21B,SB21B.934664,1732717,ORG,ORGANIZATION,,,SQUIRE PATTON BOGGS (US) LLP,GA,,,,,LEGAL CONSULTING,,,2023-01-12 00:00:00,40000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ATLANTA,30309,OTHER,,2024,SB,4110120231808932946,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633506,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633479,21B,SB21B.934517,1732717,ORG,ORGANIZATION,,,"PARLATORE LAW GROUP, LLP",NY,,,,,LEGAL CONSULTING,,,2023-01-12 00:00:00,8312.44,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,NEW YORK,10007,OTHER,,2024,SB,4110120231808932865,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633479,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633479,21B,SB21B.934796,1732717,ORG,ORGANIZATION,,,"PARLATORE LAW GROUP, LLP",NY,,,,,LEGAL CONSULTING,,,2023-01-17 00:00:00,31687.56,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,NEW YORK,10007,OTHER,,2024,SB,4110120231808932866,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633479,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633474,21B,SB21B.934737,1732717,ORG,ORGANIZATION,,,MORIAN LAW PLLC,NY,,,,,LEGAL CONSULTING,,,2023-01-13 00:00:00,57000.00,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,NEW YORK,10023,OTHER,,2024,SB,4110120231808932852,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633474,Other Federal Operating Expenditures,,,,,,
C00762591,SAVE AMERICA,2023,MY,202310199598633519,21B,SB21B.942176,1732717,ORG,ORGANIZATION,,,"WEBER, CRABB & WEIN, P.A.",FL,,,,,LEGAL CONSULTING,,,2023-04-25 00:00:00,63025.60,,,,,,,,,,,,,,,,,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2023-11-02 03:36:55,,,,0.00,,,,,,,,,,,,Q,"",D,F3X,4101920231805771215,ST. PETERSBURG,33710,OTHER,,2024,SB,4110120231808932987,https://docquery.fec.gov/cgi-bin/fecimg/?202310199598633519,Other Federal Operating Expenditures,,,,,,
